puzzleID, algorithm, difficulty, timeElapsed, guessCount
580, 0 - with algorithms, 1, 176.792000, 48
581, 0 - with algorithms, 1, 229.300000, 50
582, 0 - with algorithms, 1, 170.550000, 48
583, 0 - with algorithms, 1, 166.132000, 46
584, 0 - with algorithms, 1, 264.777000, 48
585, 0 - with algorithms, 1, 162.165000, 45
586, 0 - with algorithms, 1, 177.292000, 49
587, 0 - with algorithms, 1, 175.399000, 50
588, 0 - with algorithms, 1, 169.618000, 47
589, 0 - with algorithms, 1, 174.087000, 49
590, 0 - with algorithms, 1, 182.282000, 50
591, 0 - with algorithms, 1, 177.303000, 50
592, 0 - with algorithms, 1, 184.176000, 50
593, 0 - with algorithms, 1, 179.417000, 49
594, 0 - with algorithms, 1, 185.077000, 53
595, 0 - with algorithms, 1, 185.839000, 52
596, 0 - with algorithms, 1, 172.834000, 49
597, 0 - with algorithms, 1, 175.509000, 50
598, 0 - with algorithms, 1, 179.808000, 45
599, 0 - with algorithms, 1, 172.814000, 49
600, 0 - with algorithms, 2, 179.246000, 51
601, 0 - with algorithms, 2, 266.160000, 48
602, 0 - with algorithms, 2, 177.774000, 50
603, 0 - with algorithms, 2, 172.765000, 49
604, 0 - with algorithms, 2, 185.127000, 49
605, 0 - with algorithms, 2, 178.034000, 50
606, 0 - with algorithms, 2, 170.070000, 47
607, 0 - with algorithms, 2, 188.634000, 50
608, 0 - with algorithms, 2, 318.908000, 51
609, 0 - with algorithms, 2, 178.815000, 50
610, 0 - with algorithms, 2, 182.373000, 49
611, 0 - with algorithms, 2, 182.633000, 51
612, 0 - with algorithms, 2, 534.723000, 67
613, 0 - with algorithms, 2, 167.234000, 47
614, 0 - with algorithms, 2, 177.333000, 49
615, 0 - with algorithms, 2, 178.755000, 48
616, 0 - with algorithms, 2, 297.399000, 51
617, 0 - with algorithms, 2, 180.258000, 51
618, 0 - with algorithms, 2, 184.116000, 52
619, 0 - with algorithms, 2, 186.250000, 53
620, 0 - with algorithms, 2, 329.839000, 51
621, 0 - with algorithms, 2, 175.299000, 49
622, 0 - with algorithms, 2, 184.476000, 52
623, 0 - with algorithms, 2, 180.709000, 51
624, 0 - with algorithms, 2, 191.800000, 49
625, 0 - with algorithms, 2, 197.290000, 52
626, 0 - with algorithms, 2, 178.525000, 49
627, 0 - with algorithms, 2, 181.961000, 52
628, 0 - with algorithms, 2, 168.466000, 46
629, 0 - with algorithms, 2, 179.167000, 50
630, 0 - with algorithms, 2, 181.251000, 51
631, 0 - with algorithms, 2, 168.446000, 47
632, 0 - with algorithms, 2, 307.498000, 48
633, 0 - with algorithms, 2, 183.013000, 52
634, 0 - with algorithms, 2, 165.150000, 46
635, 0 - with algorithms, 2, 849.334000, 64
636, 0 - with algorithms, 2, 184.476000, 51
637, 0 - with algorithms, 2, 181.410000, 49
638, 0 - with algorithms, 2, 164.579000, 43
639, 0 - with algorithms, 2, 181.090000, 51
640, 0 - with algorithms, 2, 184.847000, 52
641, 0 - with algorithms, 2, 173.545000, 48
642, 0 - with algorithms, 2, 222.267000, 47
643, 0 - with algorithms, 2, 368.071000, 53
644, 0 - with algorithms, 2, 176.481000, 48
645, 0 - with algorithms, 2, 299.392000, 53
646, 0 - with algorithms, 2, 186.390000, 53
647, 0 - with algorithms, 2, 186.400000, 52
648, 0 - with algorithms, 2, 178.234000, 49
649, 0 - with algorithms, 2, 152.466000, 41
650, 0 - with algorithms, 2, 175.519000, 49
651, 0 - with algorithms, 2, 267.312000, 49
652, 0 - with algorithms, 2, 172.524000, 48
653, 0 - with algorithms, 2, 194.986000, 53
654, 0 - with algorithms, 2, 188.464000, 53
655, 0 - with algorithms, 2, 189.175000, 52
656, 0 - with algorithms, 2, 174.577000, 49
657, 0 - with algorithms, 2, 187.962000, 53
658, 0 - with algorithms, 2, 352.201000, 54
659, 0 - with algorithms, 2, 191.079000, 54
660, 0 - with algorithms, 2, 179.818000, 51
661, 0 - with algorithms, 2, 481.354000, 69
662, 0 - with algorithms, 2, 204.584000, 56
663, 0 - with algorithms, 2, 243.287000, 55
664, 0 - with algorithms, 2, 173.626000, 49
665, 0 - with algorithms, 2, 186.470000, 52
666, 0 - with algorithms, 2, 181.821000, 52
667, 0 - with algorithms, 2, 297.148000, 49
668, 0 - with algorithms, 2, 182.182000, 52
669, 0 - with algorithms, 2, 268.984000, 51
670, 0 - with algorithms, 2, 170.560000, 48
671, 0 - with algorithms, 2, 270.327000, 52
672, 0 - with algorithms, 2, 261.441000, 49
673, 0 - with algorithms, 2, 186.560000, 52
674, 0 - with algorithms, 2, 276.499000, 50
675, 0 - with algorithms, 2, 173.616000, 49
676, 0 - with algorithms, 2, 178.825000, 47
677, 0 - with algorithms, 2, 315.983000, 51
678, 0 - with algorithms, 2, 172.163000, 48
679, 0 - with algorithms, 2, 176.511000, 49
680, 0 - with algorithms, 2, 190.658000, 54
681, 0 - with algorithms, 2, 297.147000, 51
682, 0 - with algorithms, 2, 301.586000, 53
683, 0 - with algorithms, 2, 193.353000, 54
684, 0 - with algorithms, 2, 344.516000, 54
685, 0 - with algorithms, 2, 320.130000, 49
686, 0 - with algorithms, 2, 195.928000, 54
687, 0 - with algorithms, 2, 176.541000, 50
688, 0 - with algorithms, 2, 193.283000, 55
689, 0 - with algorithms, 2, 177.873000, 50
690, 0 - with algorithms, 2, 174.297000, 49
691, 0 - with algorithms, 2, 183.485000, 52
692, 0 - with algorithms, 2, 252.855000, 50
693, 0 - with algorithms, 2, 177.363000, 50
694, 0 - with algorithms, 2, 178.695000, 50
695, 0 - with algorithms, 2, 180.660000, 51
696, 0 - with algorithms, 2, 181.842000, 51
697, 0 - with algorithms, 2, 173.366000, 49
698, 0 - with algorithms, 2, 176.201000, 50
699, 0 - with algorithms, 2, 190.888000, 54
700, 0 - with algorithms, 2, 292.098000, 49
701, 0 - with algorithms, 2, 370.675000, 54
702, 0 - with algorithms, 2, 303.690000, 55
703, 0 - with algorithms, 2, 177.543000, 50
704, 0 - with algorithms, 2, 170.941000, 47
705, 0 - with algorithms, 2, 486.473000, 53
706, 0 - with algorithms, 2, 341.851000, 53
707, 0 - with algorithms, 2, 306.164000, 51
708, 0 - with algorithms, 2, 184.627000, 51
709, 0 - with algorithms, 2, 177.183000, 50
710, 0 - with algorithms, 2, 189.255000, 53
711, 0 - with algorithms, 2, 325.330000, 52
712, 0 - with algorithms, 2, 287.600000, 51
713, 0 - with algorithms, 2, 516.690000, 53
714, 0 - with algorithms, 2, 295.615000, 49
715, 0 - with algorithms, 2, 204.073000, 51
716, 0 - with algorithms, 2, 240.191000, 50
717, 0 - with algorithms, 2, 360.597000, 52
718, 0 - with algorithms, 2, 275.537000, 51
719, 0 - with algorithms, 2, 178.354000, 49
720, 0 - with algorithms, 2, 239.519000, 50
721, 0 - with algorithms, 2, 347.692000, 51
722, 0 - with algorithms, 2, 373.010000, 52
723, 0 - with algorithms, 2, 335.640000, 53
724, 0 - with algorithms, 2, 423.695000, 52
725, 0 - with algorithms, 2, 361.889000, 52
726, 0 - with algorithms, 2, 344.928000, 49
727, 0 - with algorithms, 2, 418.024000, 55
728, 0 - with algorithms, 2, 405.932000, 52
729, 0 - with algorithms, 2, 285.937000, 49
730, 0 - with algorithms, 2, 363.172000, 53
731, 0 - with algorithms, 2, 447.610000, 54
732, 0 - with algorithms, 2, 220.144000, 46
733, 0 - with algorithms, 2, 484.299000, 55
734, 0 - with algorithms, 2, 186.630000, 53
735, 0 - with algorithms, 2, 384.892000, 51
736, 0 - with algorithms, 2, 589.977000, 71
737, 0 - with algorithms, 2, 343.374000, 50
738, 0 - with algorithms, 2, 324.148000, 50
739, 0 - with algorithms, 2, 189.135000, 53
740, 0 - with algorithms, 2, 556.264000, 54
741, 0 - with algorithms, 2, 322.926000, 53
742, 0 - with algorithms, 2, 305.613000, 50
743, 0 - with algorithms, 2, 175.340000, 49
744, 0 - with algorithms, 2, 181.641000, 51
745, 0 - with algorithms, 2, 192.351000, 55
746, 0 - with algorithms, 2, 183.304000, 51
747, 0 - with algorithms, 2, 297.178000, 53
748, 0 - with algorithms, 2, 187.342000, 52
749, 0 - with algorithms, 2, 229.862000, 51
750, 0 - with algorithms, 2, 746.120000, 84
751, 0 - with algorithms, 2, 215.475000, 55
752, 0 - with algorithms, 2, 458.631000, 50
753, 0 - with algorithms, 2, 444.755000, 51
754, 0 - with algorithms, 2, 180.288000, 49
755, 0 - with algorithms, 2, 474.039000, 57
756, 0 - with algorithms, 2, 310.112000, 52
757, 0 - with algorithms, 2, 176.672000, 49
758, 0 - with algorithms, 2, 270.218000, 46
759, 0 - with algorithms, 2, 189.195000, 53
760, 0 - with algorithms, 2, 474.000000, 53
761, 0 - with algorithms, 2, 339.346000, 47
762, 0 - with algorithms, 2, 299.993000, 52
763, 0 - with algorithms, 2, 436.850000, 50
764, 0 - with algorithms, 2, 481.023000, 53
765, 0 - with algorithms, 2, 179.157000, 49
766, 0 - with algorithms, 2, 548.409000, 56
767, 0 - with algorithms, 2, 324.159000, 48
768, 0 - with algorithms, 2, 372.148000, 55
769, 0 - with algorithms, 2, 295.385000, 54
770, 0 - with algorithms, 2, 352.231000, 52
771, 0 - with algorithms, 2, 563.798000, 52
772, 0 - with algorithms, 2, 236.093000, 52
773, 0 - with algorithms, 2, 418.145000, 57
774, 0 - with algorithms, 2, 1294.349000, 120
775, 0 - with algorithms, 2, 328.457000, 52
776, 0 - with algorithms, 2, 307.067000, 51
777, 0 - with algorithms, 2, 192.962000, 53
778, 0 - with algorithms, 2, 362.600000, 55
779, 0 - with algorithms, 2, 195.036000, 55
780, 0 - with algorithms, 2, 1722.863000, 96
781, 0 - with algorithms, 2, 194.746000, 50
782, 0 - with algorithms, 2, 404.449000, 55
783, 0 - with algorithms, 2, 179.396000, 50
784, 0 - with algorithms, 2, 724.950000, 57
785, 0 - with algorithms, 2, 479.059000, 56
786, 0 - with algorithms, 2, 328.286000, 53
787, 0 - with algorithms, 2, 366.207000, 53
788, 0 - with algorithms, 2, 374.824000, 53
789, 0 - with algorithms, 2, 192.983000, 53
790, 0 - with algorithms, 2, 293.120000, 52
791, 0 - with algorithms, 2, 298.760000, 51
792, 0 - with algorithms, 2, 509.556000, 54
793, 0 - with algorithms, 2, 329.177000, 52
794, 0 - with algorithms, 2, 297.909000, 49
795, 0 - with algorithms, 2, 187.151000, 52
796, 0 - with algorithms, 2, 280.065000, 52
797, 0 - with algorithms, 2, 310.372000, 48
798, 0 - with algorithms, 2, 500.099000, 54
799, 0 - with algorithms, 2, 315.653000, 51
800, 0 - with algorithms, 2, 449.083000, 52
801, 0 - with algorithms, 2, 297.078000, 47
802, 0 - with algorithms, 2, 340.980000, 51
803, 0 - with algorithms, 2, 520.126000, 52
804, 0 - with algorithms, 2, 329.398000, 54
805, 0 - with algorithms, 2, 269.405000, 49
806, 0 - with algorithms, 2, 181.721000, 50
807, 0 - with algorithms, 2, 187.161000, 52
808, 0 - with algorithms, 2, 284.585000, 54
809, 0 - with algorithms, 2, 302.788000, 51
810, 0 - with algorithms, 2, 281.919000, 53
811, 0 - with algorithms, 2, 236.704000, 50
812, 0 - with algorithms, 2, 183.134000, 51
813, 0 - with algorithms, 2, 323.978000, 50
814, 0 - with algorithms, 2, 311.795000, 50
815, 0 - with algorithms, 2, 182.824000, 52
816, 0 - with algorithms, 2, 496.823000, 54
817, 0 - with algorithms, 2, 218.400000, 48
818, 0 - with algorithms, 2, 372.029000, 54
819, 0 - with algorithms, 2, 334.779000, 53
820, 0 - with algorithms, 2, 195.657000, 53
821, 0 - with algorithms, 2, 718.909000, 52
822, 0 - with algorithms, 2, 187.962000, 53
823, 0 - with algorithms, 2, 240.812000, 55
824, 0 - with algorithms, 2, 301.505000, 50
825, 0 - with algorithms, 2, 688.041000, 52
826, 0 - with algorithms, 2, 178.825000, 49
827, 0 - with algorithms, 2, 387.036000, 54
828, 0 - with algorithms, 2, 294.022000, 52
829, 0 - with algorithms, 2, 416.592000, 54
830, 0 - with algorithms, 2, 186.770000, 52
831, 0 - with algorithms, 2, 521.028000, 57
832, 0 - with algorithms, 2, 498.686000, 54
833, 0 - with algorithms, 2, 300.334000, 50
834, 0 - with algorithms, 2, 190.197000, 53
835, 0 - with algorithms, 2, 337.994000, 51
836, 0 - with algorithms, 2, 313.248000, 51
837, 0 - with algorithms, 2, 390.623000, 54
838, 0 - with algorithms, 2, 285.206000, 52
839, 0 - with algorithms, 2, 309.531000, 51
840, 0 - with algorithms, 2, 374.092000, 52
841, 0 - with algorithms, 2, 380.264000, 51
842, 0 - with algorithms, 2, 293.410000, 52
843, 0 - with algorithms, 2, 271.730000, 48
844, 0 - with algorithms, 2, 185.258000, 51
845, 0 - with algorithms, 2, 333.276000, 52
846, 0 - with algorithms, 2, 305.634000, 52
847, 0 - with algorithms, 2, 332.284000, 51
848, 0 - with algorithms, 2, 503.856000, 54
849, 0 - with algorithms, 2, 332.264000, 49
850, 0 - with algorithms, 2, 272.632000, 55
851, 0 - with algorithms, 2, 326.763000, 52
852, 0 - with algorithms, 2, 1394.507000, 142
853, 0 - with algorithms, 2, 245.120000, 55
854, 0 - with algorithms, 2, 197.150000, 54
855, 0 - with algorithms, 2, 283.873000, 46
856, 0 - with algorithms, 2, 453.622000, 54
857, 0 - with algorithms, 2, 297.959000, 52
858, 0 - with algorithms, 2, 397.616000, 52
859, 0 - with algorithms, 2, 184.947000, 51
860, 0 - with algorithms, 2, 375.104000, 51
861, 0 - with algorithms, 2, 356.670000, 50
862, 0 - with algorithms, 2, 346.560000, 46
863, 0 - with algorithms, 2, 185.799000, 52
864, 0 - with algorithms, 2, 316.284000, 50
865, 0 - with algorithms, 2, 190.417000, 50
866, 0 - with algorithms, 2, 234.059000, 53
867, 0 - with algorithms, 2, 331.532000, 51
868, 0 - with algorithms, 2, 383.530000, 53
869, 0 - with algorithms, 2, 216.316000, 56
870, 0 - with algorithms, 2, 317.666000, 52
871, 0 - with algorithms, 2, 463.830000, 53
872, 0 - with algorithms, 2, 304.973000, 53
873, 0 - with algorithms, 2, 232.637000, 48
874, 0 - with algorithms, 2, 296.827000, 51
875, 0 - with algorithms, 2, 298.741000, 47
876, 0 - with algorithms, 2, 642.596000, 74
877, 0 - with algorithms, 2, 341.882000, 51
878, 0 - with algorithms, 2, 234.139000, 51
879, 0 - with algorithms, 2, 361.158000, 55
880, 0 - with algorithms, 2, 321.925000, 54
881, 0 - with algorithms, 2, 293.420000, 54
882, 0 - with algorithms, 2, 712.167000, 53
883, 0 - with algorithms, 2, 188.273000, 52
884, 0 - with algorithms, 2, 462.388000, 55
885, 0 - with algorithms, 2, 205.866000, 53
886, 0 - with algorithms, 2, 316.064000, 51
887, 0 - with algorithms, 2, 185.719000, 51
888, 0 - with algorithms, 2, 172.374000, 47
889, 0 - with algorithms, 2, 291.798000, 51
890, 0 - with algorithms, 2, 385.444000, 52
891, 0 - with algorithms, 2, 265.869000, 53
892, 0 - with algorithms, 2, 312.226000, 50
893, 0 - with algorithms, 2, 437.701000, 54
894, 0 - with algorithms, 2, 177.844000, 48
895, 0 - with algorithms, 2, 238.027000, 52
896, 0 - with algorithms, 2, 344.457000, 54
897, 0 - with algorithms, 2, 306.165000, 51
898, 0 - with algorithms, 2, 181.881000, 47
899, 0 - with algorithms, 2, 350.057000, 51
900, 0 - with algorithms, 2, 423.936000, 52
901, 0 - with algorithms, 2, 183.465000, 51
902, 0 - with algorithms, 2, 189.716000, 53
903, 0 - with algorithms, 2, 346.120000, 54
904, 0 - with algorithms, 2, 255.950000, 54
905, 0 - with algorithms, 2, 361.628000, 53
906, 0 - with algorithms, 2, 181.961000, 48
907, 0 - with algorithms, 2, 348.444000, 52
908, 0 - with algorithms, 2, 391.335000, 54
909, 0 - with algorithms, 2, 407.825000, 53
910, 0 - with algorithms, 2, 187.342000, 52
911, 0 - with algorithms, 2, 557.026000, 52
912, 0 - with algorithms, 2, 473.048000, 55
913, 0 - with algorithms, 2, 274.946000, 51
914, 0 - with algorithms, 2, 647.986000, 53
915, 0 - with algorithms, 2, 189.616000, 52
916, 0 - with algorithms, 2, 190.417000, 53
917, 0 - with algorithms, 2, 394.440000, 50
918, 0 - with algorithms, 2, 180.979000, 50
919, 0 - with algorithms, 2, 401.433000, 56
920, 0 - with algorithms, 2, 192.611000, 53
921, 0 - with algorithms, 2, 475.964000, 53
922, 0 - with algorithms, 2, 306.225000, 55
923, 0 - with algorithms, 2, 336.702000, 54
924, 0 - with algorithms, 2, 759.936000, 54
925, 0 - with algorithms, 2, 282.270000, 50
926, 0 - with algorithms, 2, 559.560000, 72
927, 0 - with algorithms, 2, 376.556000, 56
928, 0 - with algorithms, 2, 335.360000, 52
929, 0 - with algorithms, 2, 182.182000, 50
930, 0 - with algorithms, 2, 194.224000, 54
931, 0 - with algorithms, 2, 181.441000, 49
932, 0 - with algorithms, 2, 295.154000, 54
933, 0 - with algorithms, 2, 288.631000, 50
934, 0 - with algorithms, 2, 184.677000, 49
935, 0 - with algorithms, 2, 517.942000, 54
936, 0 - with algorithms, 2, 320.892000, 53
937, 0 - with algorithms, 2, 469.081000, 54
938, 0 - with algorithms, 2, 1589.804000, 89
939, 0 - with algorithms, 2, 233.368000, 49
940, 0 - with algorithms, 2, 460.935000, 54
941, 0 - with algorithms, 2, 460.313000, 53
942, 0 - with algorithms, 2, 274.606000, 48
943, 0 - with algorithms, 2, 184.045000, 51
944, 0 - with algorithms, 2, 399.500000, 53
945, 0 - with algorithms, 2, 287.430000, 51
946, 0 - with algorithms, 2, 186.180000, 52
947, 0 - with algorithms, 2, 188.884000, 52
948, 0 - with algorithms, 2, 183.444000, 51
949, 0 - with algorithms, 2, 506.300000, 52
950, 0 - with algorithms, 2, 196.789000, 55
951, 0 - with algorithms, 2, 291.086000, 51
952, 0 - with algorithms, 2, 335.339000, 53
953, 0 - with algorithms, 2, 284.745000, 52
954, 0 - with algorithms, 2, 361.308000, 50
955, 0 - with algorithms, 2, 314.681000, 53
956, 0 - with algorithms, 2, 251.743000, 52
957, 0 - with algorithms, 2, 494.028000, 50
958, 0 - with algorithms, 2, 585.930000, 51
959, 0 - with algorithms, 2, 455.034000, 52
960, 0 - with algorithms, 2, 1222.905000, 54
961, 0 - with algorithms, 2, 278.903000, 52
962, 0 - with algorithms, 2, 355.637000, 53
963, 0 - with algorithms, 2, 267.572000, 52
964, 0 - with algorithms, 2, 256.040000, 50
965, 0 - with algorithms, 2, 402.265000, 47
966, 0 - with algorithms, 2, 406.032000, 52
967, 0 - with algorithms, 2, 274.466000, 54
968, 0 - with algorithms, 2, 594.906000, 55
969, 0 - with algorithms, 2, 1616.674000, 163
970, 0 - with algorithms, 2, 251.111000, 50
971, 0 - with algorithms, 2, 415.039000, 50
972, 0 - with algorithms, 2, 252.073000, 50
973, 0 - with algorithms, 2, 390.072000, 51
974, 0 - with algorithms, 2, 512.162000, 52
975, 0 - with algorithms, 2, 258.966000, 52
976, 0 - with algorithms, 2, 255.259000, 51
977, 0 - with algorithms, 2, 622.448000, 53
978, 0 - with algorithms, 2, 459.433000, 52
979, 0 - with algorithms, 2, 521.569000, 53
980, 0 - with algorithms, 2, 494.428000, 52
981, 0 - with algorithms, 2, 719.240000, 51
982, 0 - with algorithms, 2, 196.378000, 56
983, 0 - with algorithms, 2, 260.539000, 52
984, 0 - with algorithms, 2, 241.783000, 49
985, 0 - with algorithms, 2, 342.793000, 52
986, 0 - with algorithms, 2, 301.316000, 52
987, 0 - with algorithms, 2, 174.758000, 49
988, 0 - with algorithms, 2, 341.341000, 53
989, 0 - with algorithms, 2, 300.945000, 51
990, 0 - with algorithms, 2, 321.343000, 51
991, 0 - with algorithms, 2, 432.471000, 50
992, 0 - with algorithms, 2, 330.480000, 52
993, 0 - with algorithms, 2, 185.027000, 50
994, 0 - with algorithms, 2, 228.810000, 50
995, 0 - with algorithms, 2, 297.107000, 51
996, 0 - with algorithms, 2, 180.639000, 51
997, 0 - with algorithms, 2, 294.793000, 53
998, 0 - with algorithms, 2, 341.681000, 52
999, 0 - with algorithms, 2, 310.253000, 55
1000, 0 - with algorithms, 2, 390.403000, 52
1001, 0 - with algorithms, 2, 331.062000, 53
1002, 0 - with algorithms, 2, 192.371000, 49
1003, 0 - with algorithms, 2, 310.062000, 51
1004, 0 - with algorithms, 2, 295.675000, 55
1005, 0 - with algorithms, 2, 337.263000, 52
1006, 0 - with algorithms, 2, 179.096000, 50
1007, 0 - with algorithms, 2, 315.432000, 56
1008, 0 - with algorithms, 2, 189.846000, 54
1009, 0 - with algorithms, 2, 187.702000, 52
1010, 0 - with algorithms, 2, 244.959000, 53
1011, 0 - with algorithms, 2, 262.873000, 53
1012, 0 - with algorithms, 2, 400.672000, 53
1013, 0 - with algorithms, 2, 186.430000, 52
1014, 0 - with algorithms, 2, 178.385000, 50
1015, 0 - with algorithms, 2, 299.762000, 52
1016, 0 - with algorithms, 2, 337.033000, 51
1017, 0 - with algorithms, 2, 194.254000, 52
1018, 0 - with algorithms, 2, 191.600000, 51
1019, 0 - with algorithms, 2, 421.270000, 51
1020, 0 - with algorithms, 2, 386.024000, 55
1021, 0 - with algorithms, 2, 345.218000, 51
1022, 0 - with algorithms, 2, 345.639000, 50
1023, 0 - with algorithms, 2, 361.448000, 51
